dataset_file,dataset_row,problem_id,verdict,mentor_state,split
test-00000-of-00001.parquet,646482,411/A,WRONG_ANSWER,semantic_debug,train
train-00006-of-00009.parquet,445985,817/A,WRONG_ANSWER,semantic_debug,train
train-00008-of-00009.parquet,612936,732/A,OK,accepted,train
train-00005-of-00009.parquet,396272,94/A,OK,accepted,train
test-00000-of-00001.parquet,628143,265/B,OK,accepted,test
train-00004-of-00009.parquet,296048,69/A,RUNTIME_ERROR,execution_safety,test
test-00000-of-00001.parquet,639789,814/A,RUNTIME_ERROR,execution_safety,test
train-00006-of-00009.parquet,427984,118/A,WRONG_ANSWER,semantic_debug,train
train-00008-of-00009.parquet,613009,0/none,WRONG_ANSWER,semantic_debug,train
train-00000-of-00009.parquet,57230,127/B,OK,accepted,test
train-00008-of-00009.parquet,592221,515/A,OK,accepted,train
train-00004-of-00009.parquet,336840,810/A,RUNTIME_ERROR,execution_safety,test
train-00006-of-00009.parquet,429874,302/B,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00001-of-00009.parquet,112285,615/A,WRONG_ANSWER,semantic_debug,test
train-00006-of-00009.parquet,454925,465/A,COMPILATION_ERROR,syntax_repair,train
train-00007-of-00009.parquet,509627,34/B,OK,accepted,train
train-00002-of-00009.parquet,175822,879/A,OK,accepted,train
train-00006-of-00009.parquet,447323,16/A,RUNTIME_ERROR,execution_safety,test
train-00003-of-00009.parquet,268408,769/B,WRONG_ANSWER,semantic_debug,test
train-00003-of-00009.parquet,212181,609/B,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00005-of-00009.parquet,370106,59/A,OK,accepted,train
train-00006-of-00009.parquet,456676,839/A,WRONG_ANSWER,semantic_debug,train
train-00000-of-00009.parquet,16560,979/A,WRONG_ANSWER,semantic_debug,train
train-00008-of-00009.parquet,599428,34/B,OK,accepted,train
train-00002-of-00009.parquet,205543,749/A,WRONG_ANSWER,semantic_debug,train
train-00005-of-00009.parquet,401922,770/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00007-of-00009.parquet,495831,616/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00005-of-00009.parquet,406618,556/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00007-of-00009.parquet,536690,808/A,WRONG_ANSWER,semantic_debug,train
train-00006-of-00009.parquet,466614,9/A,WRONG_ANSWER,semantic_debug,train
train-00007-of-00009.parquet,491119,139/A,WRONG_ANSWER,semantic_debug,train
train-00003-of-00009.parquet,259307,525/A,COMPILATION_ERROR,syntax_repair,train
train-00006-of-00009.parquet,458079,59/A,COMPILATION_ERROR,syntax_repair,train
train-00008-of-00009.parquet,602664,302/B,RUNTIME_ERROR,execution_safety,train
train-00007-of-00009.parquet,533797,110/A,OK,accepted,train
train-00006-of-00009.parquet,446293,460/A,WRONG_ANSWER,semantic_debug,test
train-00005-of-00009.parquet,348984,505/A,OK,accepted,test
train-00004-of-00009.parquet,317148,14/A,WRONG_ANSWER,semantic_debug,test
train-00003-of-00009.parquet,252032,287/A,COMPILATION_ERROR,syntax_repair,train
train-00006-of-00009.parquet,440159,0/none,WRONG_ANSWER,semantic_debug,train
train-00004-of-00009.parquet,339384,137/A,WRONG_ANSWER,semantic_debug,train
train-00005-of-00009.parquet,355740,205/A,RUNTIME_ERROR,execution_safety,train
train-00007-of-00009.parquet,520919,556/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00005-of-00009.parquet,385046,701/B,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00004-of-00009.parquet,317101,431/B,WRONG_ANSWER,semantic_debug,train
train-00001-of-00009.parquet,102123,450/A,WRONG_ANSWER,semantic_debug,train
train-00002-of-00009.parquet,142491,285/C,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00003-of-00009.parquet,217798,361/B,RUNTIME_ERROR,execution_safety,train
train-00003-of-00009.parquet,247778,263/A,COMPILATION_ERROR,syntax_repair,train
test-00000-of-00001.parquet,634757,1005/A,RUNTIME_ERROR,execution_safety,train
train-00003-of-00009.parquet,210221,270/A,WRONG_ANSWER,semantic_debug,train
train-00007-of-00009.parquet,515253,621/A,RUNTIME_ERROR,execution_safety,train
train-00004-of-00009.parquet,307528,948/A,OK,accepted,train
train-00002-of-00009.parquet,158684,967/B,OK,accepted,test
train-00007-of-00009.parquet,492419,50/A,RUNTIME_ERROR,execution_safety,train
train-00001-of-00009.parquet,90032,237/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00006-of-00009.parquet,435500,501/A,OK,accepted,train
train-00005-of-00009.parquet,397489,884/A,OK,accepted,train
train-00004-of-00009.parquet,327223,137/B,WRONG_ANSWER,semantic_debug,train
train-00002-of-00009.parquet,140816,287/A,OK,accepted,train
train-00001-of-00009.parquet,93659,71/A,OK,accepted,train
train-00002-of-00009.parquet,177680,400/B,WRONG_ANSWER,semantic_debug,train
train-00005-of-00009.parquet,356740,155/A,WRONG_ANSWER,semantic_debug,test
test-00000-of-00001.parquet,623105,664/A,WRONG_ANSWER,semantic_debug,test
test-00000-of-00001.parquet,683911,822/A,OK,accepted,test
train-00002-of-00009.parquet,202794,129/A,OK,accepted,train
test-00000-of-00001.parquet,644259,304/A,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00003-of-00009.parquet,238193,742/A,OK,accepted,train
train-00008-of-00009.parquet,575106,1008/A,WRONG_ANSWER,semantic_debug,train
train-00006-of-00009.parquet,473659,58/A,WRONG_ANSWER,semantic_debug,train
test-00000-of-00001.parquet,675989,394/B,RUNTIME_ERROR,execution_safety,train
train-00002-of-00009.parquet,198717,0/none,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00000-of-00009.parquet,52450,461/A,WRONG_ANSWER,semantic_debug,train
train-00006-of-00009.parquet,418343,682/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00004-of-00009.parquet,279443,102/B,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00002-of-00009.parquet,184326,842/A,COMPILATION_ERROR,syntax_repair,train
train-00004-of-00009.parquet,314154,540/A,WRONG_ANSWER,semantic_debug,train
train-00008-of-00009.parquet,603625,9/A,RUNTIME_ERROR,execution_safety,train
train-00008-of-00009.parquet,575238,432/A,OK,accepted,test
train-00006-of-00009.parquet,469282,554/A,OK,accepted,test
test-00000-of-00001.parquet,681344,336/A,WRONG_ANSWER,semantic_debug,test
train-00001-of-00009.parquet,108136,835/A,WRONG_ANSWER,semantic_debug,test
test-00000-of-00001.parquet,658055,289/A,WRONG_ANSWER,semantic_debug,train
train-00005-of-00009.parquet,393408,622/B,WRONG_ANSWER,semantic_debug,train
train-00007-of-00009.parquet,499884,370/A,WRONG_ANSWER,semantic_debug,test
train-00004-of-00009.parquet,276759,934/B,WRONG_ANSWER,semantic_debug,train
train-00006-of-00009.parquet,435699,593/A,RUNTIME_ERROR,execution_safety,train
train-00002-of-00009.parquet,138519,43/A,OK,accepted,test
train-00005-of-00009.parquet,366907,870/A,COMPILATION_ERROR,syntax_repair,train
train-00003-of-00009.parquet,216384,621/A,RUNTIME_ERROR,execution_safety,train
train-00003-of-00009.parquet,246764,978/B,COMPILATION_ERROR,syntax_repair,train
train-00000-of-00009.parquet,35747,982/A,WRONG_ANSWER,semantic_debug,train
train-00000-of-00009.parquet,29877,540/A,RUNTIME_ERROR,execution_safety,train
train-00001-of-00009.parquet,88933,749/A,OK,accepted,train
train-00000-of-00009.parquet,1636,507/A,WRONG_ANSWER,semantic_debug,train
train-00000-of-00009.parquet,47212,513/A,COMPILATION_ERROR,syntax_repair,train
train-00003-of-00009.parquet,259664,353/A,OK,accepted,train
train-00004-of-00009.parquet,289330,158/A,RUNTIME_ERROR,execution_safety,test
train-00007-of-00009.parquet,533286,707/A,OK,accepted,train
train-00001-of-00009.parquet,120410,0/none,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00005-of-00009.parquet,407958,394/A,WRONG_ANSWER,semantic_debug,test
test-00000-of-00001.parquet,687813,18/C,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00007-of-00009.parquet,541290,486/A,COMPILATION_ERROR,syntax_repair,test
train-00001-of-00009.parquet,75157,149/A,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00007-of-00009.parquet,540367,69/A,WRONG_ANSWER,semantic_debug,test
train-00004-of-00009.parquet,344721,0/none,WRONG_ANSWER,semantic_debug,train
train-00007-of-00009.parquet,531546,58/A,WRONG_ANSWER,semantic_debug,train
train-00001-of-00009.parquet,103725,615/A,WRONG_ANSWER,semantic_debug,test
train-00001-of-00009.parquet,94233,768/A,WRONG_ANSWER,semantic_debug,train
train-00005-of-00009.parquet,375318,214/A,RUNTIME_ERROR,execution_safety,train
train-00003-of-00009.parquet,219982,992/A,OK,accepted,train
train-00004-of-00009.parquet,298177,988/A,WRONG_ANSWER,semantic_debug,train
train-00001-of-00009.parquet,113371,509/A,RUNTIME_ERROR,execution_safety,train
train-00000-of-00009.parquet,46532,137/B,WRONG_ANSWER,semantic_debug,train
train-00004-of-00009.parquet,314638,804/A,OK,accepted,train
test-00000-of-00001.parquet,689385,234/B,RUNTIME_ERROR,execution_safety,train
train-00003-of-00009.parquet,226380,462/A,WRONG_ANSWER,semantic_debug,train
train-00003-of-00009.parquet,266019,84/A,WRONG_ANSWER,semantic_debug,test
train-00002-of-00009.parquet,145865,620/B,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00002-of-00009.parquet,152702,758/A,RUNTIME_ERROR,execution_safety,train
test-00000-of-00001.parquet,648235,677/A,RUNTIME_ERROR,execution_safety,train
test-00000-of-00001.parquet,661884,653/A,RUNTIME_ERROR,execution_safety,train
train-00008-of-00009.parquet,588742,732/B,WRONG_ANSWER,semantic_debug,train
train-00007-of-00009.parquet,486328,9/A,RUNTIME_ERROR,execution_safety,train
train-00004-of-00009.parquet,321625,510/A,COMPILATION_ERROR,syntax_repair,train
train-00004-of-00009.parquet,293688,940/A,WRONG_ANSWER,semantic_debug,train
train-00004-of-00009.parquet,297314,678/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00001-of-00009.parquet,121612,847/G,WRONG_ANSWER,semantic_debug,train
train-00001-of-00009.parquet,76273,31/A,WRONG_ANSWER,semantic_debug,test
train-00003-of-00009.parquet,215513,959/A,COMPILATION_ERROR,syntax_repair,test
test-00000-of-00001.parquet,661599,732/A,OK,accepted,train
train-00004-of-00009.parquet,312556,59/A,OK,accepted,train
train-00004-of-00009.parquet,336425,205/A,OK,accepted,train
train-00008-of-00009.parquet,595810,237/A,RUNTIME_ERROR,execution_safety,train
train-00007-of-00009.parquet,517555,330/A,RUNTIME_ERROR,execution_safety,train
train-00003-of-00009.parquet,242569,52/A,WRONG_ANSWER,semantic_debug,test
train-00006-of-00009.parquet,422709,596/A,RUNTIME_ERROR,execution_safety,test
train-00003-of-00009.parquet,242711,808/A,COMPILATION_ERROR,syntax_repair,train
train-00006-of-00009.parquet,438504,946/B,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00003-of-00009.parquet,221249,151/A,WRONG_ANSWER,semantic_debug,train
train-00003-of-00009.parquet,270978,688/B,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00000-of-00009.parquet,14033,688/B,OK,accepted,train
train-00000-of-00009.parquet,68628,596/A,RUNTIME_ERROR,execution_safety,test
test-00000-of-00001.parquet,688450,71/A,RUNTIME_ERROR,execution_safety,train
train-00002-of-00009.parquet,173740,525/A,OK,accepted,train
train-00008-of-00009.parquet,600791,452/A,WRONG_ANSWER,semantic_debug,test
train-00008-of-00009.parquet,565766,0/none,WRONG_ANSWER,semantic_debug,train
train-00007-of-00009.parquet,540867,606/A,RUNTIME_ERROR,execution_safety,test
train-00004-of-00009.parquet,281889,985/B,WRONG_ANSWER,semantic_debug,train
train-00005-of-00009.parquet,377828,9/A,WRONG_ANSWER,semantic_debug,train
train-00003-of-00009.parquet,222784,841/A,WRONG_ANSWER,semantic_debug,test
train-00004-of-00009.parquet,310851,770/A,OK,accepted,train
train-00008-of-00009.parquet,575615,1/A,RUNTIME_ERROR,execution_safety,train
train-00001-of-00009.parquet,97295,637/B,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00006-of-00009.parquet,447081,58/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00006-of-00009.parquet,455678,946/B,TIME_LIMIT_EXCEEDED,efficiency_review,test
test-00000-of-00001.parquet,661085,664/A,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00006-of-00009.parquet,473840,678/A,OK,accepted,train
train-00004-of-00009.parquet,282492,334/A,RUNTIME_ERROR,execution_safety,train
train-00005-of-00009.parquet,346829,496/A,OK,accepted,train
train-00007-of-00009.parquet,523355,999/C,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00002-of-00009.parquet,201571,572/A,OK,accepted,test
train-00006-of-00009.parquet,440616,69/A,RUNTIME_ERROR,execution_safety,test
train-00003-of-00009.parquet,207349,450/A,RUNTIME_ERROR,execution_safety,train
train-00008-of-00009.parquet,608048,58/A,WRONG_ANSWER,semantic_debug,train
train-00001-of-00009.parquet,69299,221/A,OK,accepted,train
train-00004-of-00009.parquet,318455,931/A,RUNTIME_ERROR,execution_safety,train
train-00008-of-00009.parquet,557700,58/A,OK,accepted,train
train-00007-of-00009.parquet,543752,120/A,RUNTIME_ERROR,execution_safety,train
train-00002-of-00009.parquet,193369,807/A,WRONG_ANSWER,semantic_debug,train
train-00002-of-00009.parquet,181412,234/A,RUNTIME_ERROR,execution_safety,train
train-00002-of-00009.parquet,147756,337/A,WRONG_ANSWER,semantic_debug,train
test-00000-of-00001.parquet,679424,22/A,WRONG_ANSWER,semantic_debug,train
train-00000-of-00009.parquet,5073,361/A,RUNTIME_ERROR,execution_safety,test
train-00006-of-00009.parquet,446103,4/A,COMPILATION_ERROR,syntax_repair,test
train-00000-of-00009.parquet,67578,750/A,RUNTIME_ERROR,execution_safety,train
train-00006-of-00009.parquet,443699,447/B,WRONG_ANSWER,semantic_debug,train
train-00007-of-00009.parquet,543862,318/A,WRONG_ANSWER,semantic_debug,train
train-00006-of-00009.parquet,442325,802/G,RUNTIME_ERROR,execution_safety,test
train-00008-of-00009.parquet,620615,567/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00002-of-00009.parquet,193107,58/A,RUNTIME_ERROR,execution_safety,train
train-00006-of-00009.parquet,441647,855/A,RUNTIME_ERROR,execution_safety,test
train-00005-of-00009.parquet,358815,618/A,OK,accepted,train
train-00007-of-00009.parquet,546452,912/A,RUNTIME_ERROR,execution_safety,train
train-00006-of-00009.parquet,417251,834/A,COMPILATION_ERROR,syntax_repair,train
train-00005-of-00009.parquet,370362,236/A,OK,accepted,train
train-00008-of-00009.parquet,591723,439/A,WRONG_ANSWER,semantic_debug,train
train-00004-of-00009.parquet,322640,780/A,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00007-of-00009.parquet,522227,29/A,RUNTIME_ERROR,execution_safety,train
train-00008-of-00009.parquet,619487,688/A,RUNTIME_ERROR,execution_safety,train
train-00005-of-00009.parquet,350189,58/A,WRONG_ANSWER,semantic_debug,train
test-00000-of-00001.parquet,625150,799/A,OK,accepted,test
test-00000-of-00001.parquet,622482,622/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00006-of-00009.parquet,478208,102/B,WRONG_ANSWER,semantic_debug,train
train-00007-of-00009.parquet,514635,116/A,OK,accepted,train
train-00004-of-00009.parquet,321093,581/A,COMPILATION_ERROR,syntax_repair,train
train-00004-of-00009.parquet,287483,58/A,OK,accepted,train
train-00007-of-00009.parquet,507935,754/A,WRONG_ANSWER,semantic_debug,test
train-00002-of-00009.parquet,187742,381/A,RUNTIME_ERROR,execution_safety,train
train-00001-of-00009.parquet,95870,831/A,OK,accepted,train
train-00008-of-00009.parquet,554783,841/B,OK,accepted,train
train-00001-of-00009.parquet,118375,1011/A,WRONG_ANSWER,semantic_debug,train
train-00004-of-00009.parquet,301148,221/A,OK,accepted,train
train-00002-of-00009.parquet,194907,977/A,RUNTIME_ERROR,execution_safety,train
train-00004-of-00009.parquet,307867,743/B,OK,accepted,test
test-00000-of-00001.parquet,629206,41/A,OK,accepted,train
train-00005-of-00009.parquet,382433,731/A,WRONG_ANSWER,semantic_debug,train
train-00001-of-00009.parquet,79171,227/B,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00003-of-00009.parquet,258092,802/G,WRONG_ANSWER,semantic_debug,test
train-00002-of-00009.parquet,151835,899/B,OK,accepted,train
train-00001-of-00009.parquet,88716,268/A,OK,accepted,train
train-00002-of-00009.parquet,162312,4/A,OK,accepted,test
train-00006-of-00009.parquet,424109,379/A,WRONG_ANSWER,semantic_debug,test
train-00007-of-00009.parquet,500286,461/A,WRONG_ANSWER,semantic_debug,train
train-00005-of-00009.parquet,397874,998/B,WRONG_ANSWER,semantic_debug,train
train-00007-of-00009.parquet,538817,879/B,RUNTIME_ERROR,execution_safety,train
train-00000-of-00009.parquet,5998,41/A,COMPILATION_ERROR,syntax_repair,train
train-00005-of-00009.parquet,357238,44/A,RUNTIME_ERROR,execution_safety,train
train-00004-of-00009.parquet,337155,368/B,OK,accepted,train
test-00000-of-00001.parquet,661685,886/B,OK,accepted,test
train-00008-of-00009.parquet,600965,31/A,WRONG_ANSWER,semantic_debug,test
train-00002-of-00009.parquet,182889,313/B,RUNTIME_ERROR,execution_safety,test
train-00000-of-00009.parquet,52030,339/A,RUNTIME_ERROR,execution_safety,train
train-00004-of-00009.parquet,341496,413/A,COMPILATION_ERROR,syntax_repair,train
train-00000-of-00009.parquet,4599,835/A,OK,accepted,test
train-00002-of-00009.parquet,186338,294/A,OK,accepted,train
train-00002-of-00009.parquet,162193,780/A,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00002-of-00009.parquet,156844,552/B,OK,accepted,test
train-00003-of-00009.parquet,252088,218/B,OK,accepted,train
train-00008-of-00009.parquet,611654,69/A,RUNTIME_ERROR,execution_safety,test
train-00008-of-00009.parquet,601600,32/B,RUNTIME_ERROR,execution_safety,test
train-00002-of-00009.parquet,182386,682/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00004-of-00009.parquet,317536,71/A,RUNTIME_ERROR,execution_safety,train
train-00002-of-00009.parquet,182431,742/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
test-00000-of-00001.parquet,660555,139/A,WRONG_ANSWER,semantic_debug,train
test-00000-of-00001.parquet,625387,831/A,RUNTIME_ERROR,execution_safety,train
train-00002-of-00009.parquet,151952,69/A,OK,accepted,test
train-00007-of-00009.parquet,484984,735/A,OK,accepted,train
train-00003-of-00009.parquet,213752,9/A,RUNTIME_ERROR,execution_safety,train
train-00001-of-00009.parquet,74945,490/A,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00004-of-00009.parquet,317507,844/A,OK,accepted,test
train-00001-of-00009.parquet,100278,912/A,WRONG_ANSWER,semantic_debug,train
train-00008-of-00009.parquet,563264,342/A,RUNTIME_ERROR,execution_safety,train
train-00005-of-00009.parquet,386997,350/A,OK,accepted,train
train-00003-of-00009.parquet,265533,706/B,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00005-of-00009.parquet,372962,32/B,WRONG_ANSWER,semantic_debug,test
train-00007-of-00009.parquet,499627,1/A,RUNTIME_ERROR,execution_safety,train
train-00004-of-00009.parquet,316523,282/A,WRONG_ANSWER,semantic_debug,train
train-00007-of-00009.parquet,532795,330/A,OK,accepted,train
train-00002-of-00009.parquet,204604,931/B,WRONG_ANSWER,semantic_debug,test
test-00000-of-00001.parquet,622117,702/A,RUNTIME_ERROR,execution_safety,train
train-00003-of-00009.parquet,250873,749/A,OK,accepted,train
train-00004-of-00009.parquet,301333,112/A,OK,accepted,train
train-00001-of-00009.parquet,78942,393/A,WRONG_ANSWER,semantic_debug,test
test-00000-of-00001.parquet,628891,1/A,OK,accepted,train
